^SAMPLE = GSM11
!Sample_title = NHGRI_A-357
!Sample_geo_accession = GSM11
!Sample_status = Public on Jan 24 2001
!Sample_submission_date = Jan 09 2001
!Sample_last_update_date = May 27 2005
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = melanoma, skin
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = total RNA
!Sample_source_name_ch2 = NHGRI_Melanoma_Ref
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = total RNA
!Sample_description = Biopsy location: skin
!Sample_description = Patient sex: 54
!Sample_description = Patient age: female
!Sample_description = Passage number: ND
!Sample_description = p16 mutation status: mutation
!Sample_description = Invasive ability: 2.8 +/- 0.2%
!Sample_description = Vasculogenic mimicry: -
!Sample_description = Gel contraction: ND
!Sample_description = Cell motility: 67.80 +/- 4.40
!Sample_description = Scratch wound (%): 26
!Sample_description = 
!Sample_description = See http://www.nhgri.nih.gov/DIR/Microarray/Nature_paper.pdf
!Sample_description = and http://www.nhgri.nih.gov/DIR/Microarray/Melanoma_Supplement/index.html
!Sample_platform_id = GPL7
!Sample_contact_name = Michael,,Bittner
!Sample_contact_email = mbittner@nhgri.nih.gov
!Sample_contact_phone = 301-496-7980
!Sample_contact_fax = 301-402-3241
!Sample_contact_department = Cancer Genetics Branch
!Sample_contact_institute = NHGRI, NIH
!Sample_contact_address =  
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_contact_web_link = http://www.nhgri.nih.gov/Intramural_research/People/bittnerm.html
!Sample_supplementary_file = NONE
!Sample_series_id = GSE1
!Sample_data_row_count = 8192
#ID_REF = 
#CH1_TARGET_TOP = Sample 1 (Red Channel) target location in image - top
#CH1_TARGET_LT = Sample 1 (Red Channel) target location in image - left
#CH1_TARGET_BOT = Sample 1 (Red Channel) target location in image - bottom
#CH1_TARGET_RT = Sample 1 (Red Channel) target location in image - right
#CH1_RAW = Sample 1 (Red Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH1_SD = Sample 1 (Red Channel) Standard Deviation
#CH1_AREA = Sample 1 (Red Channel) Area
#CH1_BKD_MEAN = Sample 1 (Red Channel) Mean Background Level
#CH1_BKD_SD = Sample 1 (Red Channel) Background Standard Deviation
#CH2_TARGET_TOP = Sample 2 (Green Channel) target location in image - top
#CH2_TARGET_LT = Sample 2 Green Channel) target location in image - left
#CH2_TARGET_BOT = Sample 2 Green Channel) target location in image - bottom
#CH2_TARGET_RT = Sample 2 Green Channel) target location in image - right
#CH2_RAW = Sample 2 Green Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH2_SD = Sample 2 Green Channel) Standard Deviation
#CH2_AREA = Sample 2 Green Channel) Area
#CH2_BKD_MEAN = Sample 2 Green Channel) Mean Background Level
#CH2_BKD_SD = Sample 2 Green Channel) Background Standard Deviation
#UNION_AREA = Union Area
#RATIO = Raw Ratio
#VALUE = log ratio of PRE_VALUE
#CONF_LEVEL = Confidence Level - fixed at 99%
#CONF_LOW = Confidence Interval - Lower Bound - Raw Ratio
#CONF_UP = Confidence Interval - Upper Bound - Raw Ratio
#NORM_FACTOR = M-value
#CV = Coefficient of variance
#PRE_VALUE = Calibrated Ratio
!sample_table_begin
ID_REF	CH1_TARGET_TOP	CH1_TARGET_LT	CH1_TARGET_BOT	CH1_TARGET_RT	CH1_RAW	CH1_MEAN	CH1_SD	CH1_AREA	CH1_BKD_MEAN	CH1_BKD_SD	CH2_TARGET_TOP	CH2_TARGET_LT	CH2_TARGET_BOT	CH2_TARGET_RT	CH2_RAW	CH1_MEAN	CH2_SD	CH2_AREA	CH2_BKD_MEAN	CH2_BKD_SD	UNION_AREA	RATIO	VALUE	CONF_LEVEL	CONF_LOW	CONF_UP	NORM_FACTOR	CV	PRE_VALUE
7963	603	2510	621	2528	367487	2598.4	740.4	88	1938.4	319.5	603	2510	621	2528	361143	1755.2	979.7	79	2703.4	175.1	89	1.480	0.3366603	99.000	0.318	1.462	0.682	0.188	2.171
7964	1228	2501	1246	2519	1076939	10207.3	4482.5	80	3778.9	323.4	1228	2501	1246	2519	1331948	13336.7	5740.3	80	3961.3	288.9	85	0.765	0.0499933	99.000	0.318	1.462	0.682	0.188	1.122
7965	58	2530	76	2548	893670	8318.9	4667.7	75	3923.2	372.4	58	2530	76	2548	1175806	13152.0	8073.1	76	2955.0	266.0	81	0.633	-0.0324523	99.000	0.318	1.462	0.682	0.188	0.928
7966	682	2521	700	2539	690453	3896.6	1396.2	95	3371.3	325.4	682	2521	700	2539	595731	3041.1	972.1	98	3229.7	257.1	103	1.281	0.2739273	99.000	0.318	1.462	0.682	0.188	1.879
7967	94	2530	112	2548	304297	2513.0	1317.9	50	3019.7	359.5	94	2530	112	2548	647187	8843.9	5448.1	59	2923.1	237.0	63	0.284	-0.3798643	99.000	0.318	1.462	0.682	0.188	0.417
7968	718	2521	736	2539	643105	4344.7	2069.9	83	3498.1	366.0	718	2521	736	2539	639789	4509.3	1539.1	79	3293.0	281.7	90	0.963	0.1501423	99.000	0.318	1.462	0.682	0.188	1.413
7969	115	677	133	695	1101441	6824.2	6672.7	91	3374.3	357.0	115	677	133	695	1416582	9696.0	9097.1	116	3420.5	266.9	116	0.704	0.0136803	99.000	0.318	1.462	0.682	0.188	1.032
7970	730	687	748	705	328658	1912.4	824.3	48	3658.1	336.1	730	687	748	705	474420	3905.1	1556.2	63	4135.9	252.0	67	0.490	-0.1438763	99.000	0.318	1.462	0.682	0.188	0.718
7971	151	677	169	695	702819	3862.8	1308.2	102	3382.7	354.2	151	677	169	695	951750	6297.5	1907.6	104	3514.4	282.7	105	0.613	-0.0457573	99.000	0.318	1.462	0.682	0.188	0.900
7972	767	686	785	704	236629	1605.4	628.3	37	3653.0	323.5	767	686	785	704	293210	2253.1	639.2	53	4262.7	271.2	53	0.713	0.0191163	99.000	0.318	1.462	0.682	0.188	1.045
7973	188	676	206	694	524049	1937.2	814.8	80	3410.2	387.3	188	676	206	694	649858	3156.7	1044.3	105	3474.5	234.2	106	0.614	-0.0457573	99.000	0.318	1.462	0.682	0.188	0.900
7974	803	686	821	704	455581	4604.0	1542.4	57	3679.3	363.4	803	686	821	704	536253	5456.7	1759.0	63	4293.3	264.2	63	0.844	0.0923703	99.000	0.318	1.462	0.682	0.188	1.237
7975	224	676	242	694	560291	5049.0	2380.4	68	3440.3	364.6	224	676	242	694	892873	9952.9	4476.2	67	3575.5	235.2	74	0.507	-0.1284273	99.000	0.318	1.462	0.682	0.188	0.744
7976	840	686	858	704	358775	2240.6	1209.0	50	3640.9	321.0	840	686	858	704	582406	5206.9	2504.7	67	4340.8	284.6	69	0.430	-0.1999713	99.000	0.318	1.462	0.682	0.188	0.631
7977	261	676	279	694	238116	1388.6	1110.8	0	3373.7	278.3	261	676	279	694	332141	3047.5	2001.9	58	3595.4	237.5	58	0.456	-0.1752243	99.000	0.318	1.462	0.682	0.188	0.668
7978	876	686	894	704	322136	1625.9	524.6	59	3487.4	272.5	876	686	894	704	523162	3941.7	912.4	71	4362.4	235.3	71	0.412	-0.2182453	99.000	0.318	1.462	0.682	0.188	0.605
7979	297	676	315	694	597817	2357.4	737.8	105	3390.9	332.2	297	676	315	694	615189	2222.6	577.1	111	3692.6	251.7	112	1.061	0.1917303	99.000	0.318	1.462	0.682	0.188	1.555
7980	913	686	931	704	330854	1563.9	608.8	50	3605.6	363.0	913	686	931	704	652420	5807.0	1926.8	72	4387.1	255.7	72	0.269	-0.4034033	99.000	0.318	1.462	0.682	0.188	0.395
7981	119	1295	137	1313	624097	3609.7	1940.2	75	3820.0	392.4	119	1295	137	1313	903675	6342.3	2417.2	90	4415.7	292.6	92	0.569	-0.0783143	99.000	0.318	1.462	0.682	0.188	0.835
7982	720	1293	738	1311	421768	3693.9	2183.0	57	3705.6	328.9	720	1293	738	1311	593863	6377.3	3418.8	63	4041.3	297.3	65	0.579	-0.0710923	99.000	0.318	1.462	0.682	0.188	0.849
7983	155	1295	173	1313	815421	6231.1	2706.9	81	3713.1	353.1	155	1295	173	1313	1071875	8711.8	3646.0	88	4359.8	331.0	90	0.715	0.0207753	99.000	0.318	1.462	0.682	0.188	1.049
7984	757	1293	775	1311	426035	3628.0	1610.7	53	3717.4	654.7	757	1293	775	1311	484841	4306.3	1989.6	66	4053.1	325.8	66	0.842	0.0920183	99.000	0.318	1.462	0.682	0.188	1.236
7985	191	1295	209	1313	552274	2189.6	789.0	89	3623.8	340.9	191	1295	209	1313	831964	4660.6	1401.9	102	4096.9	264.7	103	0.470	-0.1617813	99.000	0.318	1.462	0.682	0.188	0.689
7986	793	1293	811	1311	381587	2169.5	1026.0	54	3792.8	337.3	793	1293	811	1311	460070	3013.4	1124.1	72	4175.2	252.8	72	0.720	0.0236643	99.000	0.318	1.462	0.682	0.188	1.056
7987	228	1295	246	1313	705626	5018.0	2516.8	82	3587.2	342.8	228	1295	246	1313	1004002	8226.4	3782.0	83	4017.5	308.7	90	0.610	-0.0481773	99.000	0.318	1.462	0.682	0.188	0.895
7988	830	1293	848	1311	309915	2328.2	1244.9	41	3870.1	366.3	830	1293	848	1311	403607	3755.5	1878.5	58	4316.7	277.9	58	0.620	-0.0414363	99.000	0.318	1.462	0.682	0.188	0.909
7989	264	1295	282	1313	659306	3537.8	1076.2	100	3551.5	308.8	264	1295	282	1313	810449	4868.5	1486.4	97	3846.0	280.1	101	0.727	0.0277573	99.000	0.318	1.462	0.682	0.188	1.066
7990	867	1292	885	1310	394124	1414.8	700.1	54	3840.2	350.2	867	1292	885	1310	602212	3628.2	1420.7	83	4401.3	262.1	83	0.390	-0.2426043	99.000	0.318	1.462	0.682	0.188	0.572
7991	300	1295	318	1313	594396	3637.8	940.3	88	3610.9	369.1	300	1295	318	1313	704724	4809.8	1244.6	88	3784.4	268.1	90	0.756	0.0449323	99.000	0.318	1.462	0.682	0.188	1.109
7992	903	1292	921	1310	1403272	16947.9	7386.9	73	3996.4	396.2	903	1292	921	1310	2207307	28342.8	12836.3	71	4602.0	320.8	75	0.598	-0.0570003	99.000	0.318	1.462	0.682	0.188	0.877
7993	115	1898	133	1916	1229144	14115.6	7191.7	72	2955.8	307.9	115	1898	133	1916	1648354	19864.7	9470.7	75	3029.1	291.3	80	0.711	0.0178683	99.000	0.318	1.462	0.682	0.188	1.042
7994	731	1900	749	1918	549653	5898.2	2585.8	64	3578.6	353.8	731	1900	749	1918	385796	3054.8	1301.9	62	3596.8	268.9	66	1.931	0.4519403	99.000	0.318	1.462	0.682	0.188	2.831
7995	152	1898	170	1916	582716	4536.3	1996.9	78	3233.2	420.2	152	1898	170	1916	572682	4560.4	1777.0	78	3075.3	261.4	83	0.995	0.1640553	99.000	0.318	1.462	0.682	0.188	1.459
7996	768	1900	786	1918	370106	2777.8	1632.5	46	3603.4	373.1	768	1900	786	1918	394059	3128.9	1635.7	65	3665.2	242.0	66	0.888	0.1146113	99.000	0.318	1.462	0.682	0.188	1.302
7997	188	1897	206	1915	297439	1418.6	774.5	48	3088.0	343.6	188	1897	206	1915	399754	3069.9	1284.3	74	2987.0	191.5	74	0.462	-0.1687703	99.000	0.318	1.462	0.682	0.188	0.678
7998	805	1899	823	1917	289329	2433.5	1153.3	46	3722.5	339.5	805	1899	823	1917	352936	3777.5	1568.0	53	3731.8	238.8	55	0.644	-0.0245683	99.000	0.318	1.462	0.682	0.188	0.945
7999	225	1897	243	1915	388242	3025.4	1674.2	53	3236.5	378.9	225	1897	243	1915	380624	2921.8	1248.6	65	3217.3	326.3	70	1.035	0.1815583	99.000	0.318	1.462	0.682	0.188	1.519
8000	842	1899	860	1917	455101	4782.6	2663.8	60	3804.3	363.2	842	1899	860	1917	662500	8755.3	4664.4	57	3744.7	206.3	61	0.546	-0.0963673	99.000	0.318	1.462	0.682	0.188	0.801
8001	261	1897	279	1915	474400	5171.3	2582.8	60	3454.2	482.2	261	1897	279	1915	344858	3003.3	855.6	59	3266.9	304.0	63	1.722	0.4022613	99.000	0.318	1.462	0.682	0.188	2.525
8002	879	1899	897	1917	259808	1857.6	701.5	39	3670.2	346.7	879	1899	897	1917	326783	3116.8	950.4	55	3836.0	280.7	55	0.596	-0.0584893	99.000	0.318	1.462	0.682	0.188	0.874
8003	298	1897	316	1915	445977	3214.9	1631.4	63	3248.5	353.5	298	1897	316	1915	404505	2665.3	964.6	75	3197.1	239.3	77	1.206	0.2477283	99.000	0.318	1.462	0.682	0.188	1.769
8004	915	1899	933	1917	316485	1091.5	689.1	0	3703.8	326.7	915	1899	933	1917	392261	2105.7	870.2	74	3837.6	242.6	74	0.518	-0.1191863	99.000	0.318	1.462	0.682	0.188	0.760
8005	113	2530	131	2548	824290	8283.7	4667.3	80	2855.3	318.7	113	2530	131	2548	735841	6944.1	3370.4	75	2999.7	279.7	82	1.193	0.2427903	99.000	0.318	1.462	0.682	0.188	1.749
8006	737	2521	755	2539	313885	2706.1	1256.6	53	3330.2	286.1	737	2521	755	2539	299158	2524.7	1215.4	56	3228.4	226.7	60	1.072	0.1964533	99.000	0.318	1.462	0.682	0.188	1.572
8007	149	2530	167	2548	728795	6168.1	2390.1	87	2829.3	303.9	149	2530	167	2548	933735	8405.0	3433.2	84	3122.6	283.0	89	0.734	0.0318123	99.000	0.318	1.462	0.682	0.188	1.076
8008	773	2521	791	2539	197988	1509.1	840.4	0	3567.5	395.8	773	2521	791	2539	200622	1819.5	942.0	47	3324.7	220.5	47	0.829	0.0849343	99.000	0.318	1.462	0.682	0.188	1.216
8009	185	2529	203	2547	481737	2497.4	1084.2	89	2738.9	300.6	185	2529	203	2547	552681	3137.4	1220.7	100	2870.0	223.3	100	0.796	0.0670713	99.000	0.318	1.462	0.682	0.188	1.167
8010	809	2520	827	2538	2617478	18602.9	8168.4	118	3579.1	384.3	809	2520	827	2538	3695810	27817.8	12731.0	121	3502.6	310.9	126	0.669	-0.0083313	99.000	0.318	1.462	0.682	0.188	0.981
8011	222	2529	240	2547	639119	5996.1	3264.6	81	2758.9	308.0	222	2529	240	2547	718912	6970.6	3753.3	72	2877.5	220.5	81	0.860	0.1007153	99.000	0.318	1.462	0.682	0.188	1.261
8012	846	2520	864	2538	467335	3275.5	1902.9	67	3497.4	326.6	846	2520	864	2538	899774	9591.9	5667.9	71	3448.3	242.7	77	0.341	-0.3001623	99.000	0.318	1.462	0.682	0.188	0.501
8013	258	2529	276	2547	687687	8418.6	4506.3	64	2855.0	321.2	258	2529	276	2547	1456263	20938.8	11899.8	62	2934.4	263.0	69	0.402	-0.2291483	99.000	0.318	1.462	0.682	0.188	0.590
8014	882	2520	900	2538	1858749	15921.4	6069.4	97	3644.4	363.0	882	2520	900	2538	1743460	14831.8	5649.7	98	3520.4	279.8	103	1.073	0.1970053	99.000	0.318	1.462	0.682	0.188	1.574
8015	294	2529	312	2547	166667	1499.3	766.6	0	2886.6	304.8	294	2529	312	2547	182579	2020.5	1008.5	46	2784.2	201.8	46	0.742	0.0366293	99.000	0.318	1.462	0.682	0.188	1.088
8016	919	2520	937	2538	761950	5511.7	2031.7	89	3668.5	381.4	919	2520	937	2538	926134	7718.3	2661.8	84	3439.9	216.2	91	0.714	0.0199473	99.000	0.318	1.462	0.682	0.188	1.047
8017	133	677	151	695	518317	3100.9	1171.2	79	3378.0	345.5	133	677	151	695	642097	4644.7	1815.6	87	3381.5	243.4	88	0.668	-0.0092173	99.000	0.318	1.462	0.682	0.188	0.979
8018	748	686	766	704	319060	2215.5	1044.5	45	3693.0	345.2	748	686	766	704	398963	3249.1	1248.1	62	4139.1	234.5	62	0.682	0.0000003	99.000	0.318	1.462	0.682	0.188	1.000
8019	170	676	188	694	437335	2560.2	1040.8	68	3349.7	354.8	170	676	188	694	1031931	10347.4	3742.1	81	3597.6	295.7	82	0.247	-0.4400933	99.000	0.318	1.462	0.682	0.188	0.363
8020	785	686	803	704	287728	2629.6	1301.0	43	3625.3	327.2	785	686	803	704	426058	4954.0	2238.3	54	4308.2	278.9	54	0.531	-0.1090203	99.000	0.318	1.462	0.682	0.188	0.778
8021	206	676	224	694	926510	9264.6	3369.1	79	3427.3	349.8	206	676	224	694	962673	9663.9	3588.5	78	3523.4	225.0	81	0.959	0.1479853	99.000	0.318	1.462	0.682	0.188	1.406
8022	821	686	839	704	268092	2159.8	1131.4	38	3668.3	353.2	821	686	839	704	359963	3505.5	1380.8	53	4319.8	272.1	54	0.616	-0.0438323	99.000	0.318	1.462	0.682	0.188	0.904
8023	243	676	261	694	477445	3408.5	2259.2	63	3412.1	333.5	243	676	261	694	591086	4884.6	2789.7	77	3559.5	214.5	78	0.698	0.0098763	99.000	0.318	1.462	0.682	0.188	1.023
8024	858	686	876	704	333785	1980.4	1099.2	49	3582.6	292.1	858	686	876	704	452001	3198.8	1335.4	68	4334.5	248.5	68	0.619	-0.0419143	99.000	0.318	1.462	0.682	0.188	0.908
8025	279	676	297	694	433605	2789.6	1025.1	75	3317.6	303.8	279	676	297	694	504281	3468.7	1009.6	79	3633.9	242.0	79	0.804	0.0715143	99.000	0.318	1.462	0.682	0.188	1.179
8026	895	686	913	704	263132	1545.1	997.8	33	3614.4	341.8	895	686	913	704	372935	2923.4	1551.1	59	4389.1	250.8	59	0.529	-0.1106983	99.000	0.318	1.462	0.682	0.188	0.775
8027	316	676	334	694	577428	2233.6	771.3	100	3427.4	329.2	316	676	334	694	856113	4665.9	1409.6	106	3727.4	274.2	110	0.479	-0.1536633	99.000	0.318	1.462	0.682	0.188	0.702
8028	931	685	949	703	302735	1284.0	959.5	32	3598.8	366.8	931	685	949	703	461399	2987.7	1660.2	70	4454.2	276.0	70	0.430	-0.2006593	99.000	0.318	1.462	0.682	0.188	0.630
8029	137	1295	155	1313	873419	6676.1	2661.2	91	3721.8	359.9	137	1295	155	1313	1274074	10735.8	4243.1	87	4431.7	342.8	92	0.622	-0.0400053	99.000	0.318	1.462	0.682	0.188	0.912
8030	738	1293	756	1311	3303072	39038.2	20834.8	82	3858.8	418.6	738	1293	756	1311	3542390	41867.0	20756.3	84	4138.1	313.4	85	0.932	0.1357693	99.000	0.318	1.462	0.682	0.188	1.367
8031	173	1295	191	1313	780509	5533.5	1982.4	90	3758.3	358.8	173	1295	191	1313	1111728	8991.1	3175.5	86	4243.8	294.4	92	0.615	-0.0443123	99.000	0.318	1.462	0.682	0.188	0.903
8032	775	1293	793	1311	315246	2613.5	1405.5	30	3691.4	645.9	775	1293	793	1311	404386	4002.9	1779.3	58	4084.8	323.6	58	0.653	-0.0190883	99.000	0.318	1.462	0.682	0.188	0.957
8033	209	1295	227	1313	692131	4965.8	2046.7	85	3579.0	343.6	209	1295	227	1313	1061966	9038.1	3474.9	87	4072.6	320.0	89	0.549	-0.0936653	99.000	0.318	1.462	0.682	0.188	0.806
8034	812	1293	830	1311	397696	2163.3	1396.0	41	3862.4	363.3	812	1293	830	1311	567410	4330.6	2422.0	74	4266.5	276.7	74	0.500	-0.1348963	99.000	0.318	1.462	0.682	0.188	0.733
8035	246	1295	264	1313	1002486	6999.1	1985.0	101	3553.4	299.6	246	1295	264	1313	1536136	12194.6	3817.5	97	3975.2	327.3	103	0.574	-0.0746883	99.000	0.318	1.462	0.682	0.188	0.842
8036	848	1293	866	1311	606621	6241.6	3195.0	66	3868.7	370.6	848	1293	866	1311	775827	8599.0	4539.1	60	4331.5	265.2	68	0.726	0.0269423	99.000	0.318	1.462	0.682	0.188	1.064
8037	282	1295	300	1313	946518	6395.7	1572.0	103	3567.7	335.4	282	1295	300	1313	1378392	10656.0	2411.0	101	3853.4	304.9	103	0.600	-0.0555173	99.000	0.318	1.462	0.682	0.188	0.880
8038	885	1292	903	1310	291152	1256.1	691.9	32	3851.8	325.9	885	1292	903	1310	462589	3630.5	1629.2	63	4485.1	250.2	65	0.346	-0.2949923	99.000	0.318	1.462	0.682	0.188	0.507
8039	318	1295	336	1313	517827	2544.0	749.0	86	3477.2	319.2	318	1295	336	1313	696845	4380.5	1397.6	93	3722.4	264.2	94	0.581	-0.0695603	99.000	0.318	1.462	0.682	0.188	0.852
8040	922	1292	940	1310	553686	4229.7	2113.9	68	3912.7	345.6	922	1292	940	1310	776901	6837.6	3171.2	73	4587.4	283.6	76	0.619	-0.0423933	99.000	0.318	1.462	0.682	0.188	0.907
8041	133	1898	151	1916	670143	5955.5	2611.7	73	2979.8	298.4	133	1898	151	1916	1108822	11736.9	4924.7	80	3047.4	268.6	83	0.507	-0.1284273	99.000	0.318	1.462	0.682	0.188	0.744
8042	750	1900	768	1918	278043	1648.3	719.1	43	3597.8	355.2	750	1900	768	1918	535667	6497.4	1782.3	61	3609.5	257.0	61	0.254	-0.4294573	99.000	0.318	1.462	0.682	0.188	0.372
8043	170	1897	188	1915	628654	6931.4	2944.1	58	3208.2	388.7	170	1897	188	1915	1044771	13698.1	5460.0	68	3153.0	308.9	70	0.506	-0.1295963	99.000	0.318	1.462	0.682	0.188	0.742
8044	787	1899	805	1917	470586	4690.3	1792.4	63	3713.0	393.8	787	1899	805	1917	826993	11089.9	4548.6	60	3677.8	235.3	64	0.423	-0.2076083	99.000	0.318	1.462	0.682	0.188	0.620
8045	207	1897	225	1915	1	1.0	0.0	0	3179.6	397.6	207	1897	225	1915	1	1.0	0.0	0	3083.9	247.3	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8046	823	1899	841	1917	477351	6789.3	3562.1	53	3818.5	357.1	823	1899	841	1917	559165	8625.5	5057.9	49	3800.4	251.5	53	0.787	0.0622063	99.000	0.318	1.462	0.682	0.188	1.154
8047	243	1897	261	1915	2590168	28630.7	18024.8	79	3346.7	432.2	243	1897	261	1915	3319873	37718.5	19784.9	87	3267.6	329.2	89	0.759	0.0464953	99.000	0.318	1.462	0.682	0.188	1.113
8048	860	1899	878	1917	493425	4369.0	1766.1	67	3720.0	340.6	860	1899	878	1917	1236338	16433.7	7296.1	64	3834.2	267.9	69	0.266	-0.4089353	99.000	0.318	1.462	0.682	0.188	0.390
8049	280	1897	298	1915	635346	6289.0	2334.9	73	3337.5	390.6	280	1897	298	1915	1110368	13576.0	5181.9	71	3247.8	269.5	74	0.463	-0.1681303	99.000	0.318	1.462	0.682	0.188	0.679
8050	897	1899	915	1917	474953	4630.7	2366.7	60	3701.8	346.5	897	1899	915	1917	702936	8508.4	4308.0	64	3823.8	240.9	65	0.544	-0.0979973	99.000	0.318	1.462	0.682	0.188	0.798
8051	316	1897	334	1915	610467	5539.6	2663.8	73	3307.8	368.2	316	1897	334	1915	908848	9927.3	4597.8	71	3244.4	242.0	77	0.558	-0.0872473	99.000	0.318	1.462	0.682	0.188	0.818
8052	934	1899	952	1917	634046	8158.4	4112.7	60	3804.7	369.3	934	1899	952	1917	815387	11504.4	5926.0	55	3880.3	241.6	61	0.709	0.0170333	99.000	0.318	1.462	0.682	0.188	1.040
8053	131	2530	149	2548	348716	3353.2	2178.1	54	2873.8	309.4	131	2530	149	2548	595324	7140.7	5330.3	63	3490.1	324.4	64	0.470	-0.1617813	99.000	0.318	1.462	0.682	0.188	0.689
8054	755	2521	773	2539	122177	1469.0	671.1	0	3418.1	323.6	755	2521	773	2539	121312	1572.2	517.2	33	3280.3	228.1	33	0.934	0.1367213	99.000	0.318	1.462	0.682	0.188	1.370
8055	167	2529	185	2547	508303	4080.3	2758.7	80	2697.1	278.0	167	2529	185	2547	545844	4361.6	2813.0	73	2916.3	224.7	83	0.936	0.1373543	99.000	0.318	1.462	0.682	0.188	1.372
8056	791	2520	809	2538	153095	1395.5	819.2	0	3543.1	370.7	791	2520	809	2538	159189	1769.1	584.2	39	3366.1	240.9	39	0.789	0.0633333	99.000	0.318	1.462	0.682	0.188	1.157
8057	203	2529	221	2547	149910	1484.6	633.2	0	2798.5	328.8	203	2529	221	2547	175720	2147.7	752.9	43	2872.9	229.5	43	0.691	0.0060383	99.000	0.318	1.462	0.682	0.188	1.014
8058	828	2520	846	2538	111605	1349.1	612.1	0	3503.3	332.5	828	2520	846	2538	129701	2132.1	680.2	31	3507.1	292.0	31	0.633	-0.0324523	99.000	0.318	1.462	0.682	0.188	0.928
8059	240	2529	258	2547	87664	687.9	382.0	0	2818.7	309.4	240	2529	258	2547	101355	1217.1	480.9	33	2837.1	199.0	33	0.565	-0.0814453	99.000	0.318	1.462	0.682	0.188	0.829
8060	864	2520	882	2538	237617	1176.1	846.7	0	3576.3	357.8	864	2520	882	2538	265767	1964.4	1125.1	58	3350.9	202.5	58	0.599	-0.0565053	99.000	0.318	1.462	0.682	0.188	0.878
8061	276	2529	294	2547	98561	921.1	446.7	0	2869.8	310.7	276	2529	294	2547	115926	1624.6	534.4	34	2834.1	223.2	34	0.567	-0.0803993	99.000	0.318	1.462	0.682	0.188	0.831
8062	900	2520	918	2538	407107	2812.8	2093.3	37	3649.2	372.5	900	2520	918	2538	508273	4552.9	3146.9	71	3514.9	267.1	71	0.618	-0.0428723	99.000	0.318	1.462	0.682	0.188	0.906
8063	312	2529	330	2547	238026	2242.3	946.9	47	2932.1	318.6	312	2529	330	2547	291288	3465.4	1721.2	54	2866.9	214.4	54	0.647	-0.0227343	99.000	0.318	1.462	0.682	0.188	0.949
8064	937	2520	955	2538	441668	1887.6	1309.6	47	3703.1	366.8	937	2520	955	2538	510880	2961.2	1920.6	86	3505.7	250.3	87	0.637	-0.0291883	99.000	0.318	1.462	0.682	0.188	0.935
8065	334	676	352	694	1	1.0	0.0	0	3431.3	341.9	334	676	352	694	1	1.0	0.0	0	3740.6	280.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8066	950	685	968	703	381324	2477.7	488.8	64	3575.1	345.3	950	685	968	703	455940	2710.2	505.2	71	4526.9	274.4	71	0.914	0.1274293	99.000	0.318	1.462	0.682	0.188	1.341
8067	371	676	389	694	700319	4886.4	2913.1	81	3450.7	340.8	371	676	389	694	718475	4816.3	2661.4	92	3736.9	253.0	92	1.015	0.1726033	99.000	0.318	1.462	0.682	0.188	1.488
8068	986	685	1004	703	1	1.0	0.0	0	3367.7	303.5	986	685	1004	703	1	1.0	0.0	0	4499.7	240.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8069	407	676	425	694	1	1.0	0.0	0	3474.9	358.3	407	676	425	694	1	1.0	0.0	0	3709.4	235.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8070	1023	685	1041	703	1	1.0	0.0	0	3393.4	336.2	1023	685	1041	703	1	1.0	0.0	0	4659.1	275.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8071	444	676	462	694	1	1.0	0.0	0	3405.3	362.9	444	676	462	694	1	1.0	0.0	0	3746.6	247.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8072	1059	685	1077	703	1	1.0	0.0	0	3298.2	337.9	1059	685	1077	703	1	1.0	0.0	0	4713.6	298.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8073	480	675	498	693	1	1.0	0.0	0	3294.3	307.8	480	675	498	693	1	1.0	0.0	0	3772.2	236.8	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8074	1096	685	1114	703	1	1.0	0.0	0	3199.5	320.3	1096	685	1114	703	1	1.0	0.0	0	4721.9	292.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
8075	517	675	535	693	1	1.0	0.0	0	2906.2	432.8	517	675	535	693	1	1.0	0.0	0	3707.0	231.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
